id,type,category,epoch,difficulty,points,question,content,correctAnswer,rubric,tags,metadata,createdAt,updatedAt,work
cmh5ev92q00h6qhd912jnwa0z,SHORT_ANSWER,HISTORICAL_LITERARY,BAROQUE,3,2,"Wyjaśnij, na czym polega koncept w wierszu Jana Andrzeja Morsztyna 'Do galerników'.","{""hint"": ""Porównanie cierpienia miłosnego do cierpienia galerników""}",,,"{historical_literary,short_answer,difficulty-3,baroque,batch-2025-01,barok,koncept,Morsztyn}",,2025-10-24 22:16:53.426,2025-10-24 22:16:53.426,
cmh5ev92s00h7qhd9cfgxi4fs,CLOSED_SINGLE,HISTORICAL_LITERARY,BAROQUE,2,1,Jaki motyw łączy wiersz Daniela Naborowskiego 'Na toż' z malarstwem wanitatywnym?,"{""options"": [""memento mori"", ""carpe diem"", ""ubi sunt"", ""locus amoenus""]}",0,,"{historical_literary,closed_single,difficulty-2,baroque,batch-2025-01,barok,vanitas,Naborowski}",,2025-10-24 22:16:53.428,2025-10-24 22:16:53.428,
cmh5ev92u00h8qhd903qacwad,SHORT_ANSWER,HISTORICAL_LITERARY,BAROQUE,2,2,Określ dwie cechy postawy sarmackiej obecne w Pamiętnikach Jana Chryzostoma Paska.,"{""requirements"": [""Nazwy cech"", ""Przykłady z tekstu""]}",,,"{historical_literary,short_answer,difficulty-2,baroque,batch-2025-01,sarmatyzm,Pasek,barok}",,2025-10-24 22:16:53.43,2025-10-24 22:16:53.43,
cmh5ev92w00h9qhd9267iv4jg,CLOSED_SINGLE,HISTORICAL_LITERARY,ENLIGHTENMENT,1,1,"Kto jest autorem bajek 'Szczur i kot', 'Jagnię i wilcy'?","{""options"": [""Ignacy Krasicki"", ""Stanisław Trembecki"", ""Franciszek Karpiński"", ""Julian Ursyn Niemcewicz""]}",0,,"{historical_literary,closed_single,difficulty-1,enlightenment,batch-2025-01,oświecenie,bajki,Krasicki}",,2025-10-24 22:16:53.433,2025-10-24 22:16:53.433,
cmh5ev92z00haqhd9wqkprpxz,SHORT_ANSWER,HISTORICAL_LITERARY,ENLIGHTENMENT,2,1,Wyjaśnij alegoryczny sens bajki Krasickiego 'Szczur i kot'.,"{""hint"": ""Pycha i upadek""}",,,"{historical_literary,short_answer,difficulty-2,enlightenment,batch-2025-01,bajka,alegoria,Krasicki}",,2025-10-24 22:16:53.435,2025-10-24 22:16:53.435,
cmh5ev93100hbqhd9pge8dr8y,CLOSED_SINGLE,HISTORICAL_LITERARY,ENLIGHTENMENT,2,1,Jakie cele wyznaczył Krasicki satyrze?,"{""options"": [""Mówienie prawdy i napiętnowanie wad"", ""Zabawa i rozrywka"", ""Wychwalanie władców"", ""Opisywanie przyrody""]}",0,,"{historical_literary,closed_single,difficulty-2,enlightenment,batch-2025-01,satyra,Krasicki,oświecenie}",,2025-10-24 22:16:53.438,2025-10-24 22:16:53.438,
cmh5ev93300hcqhd9hrmqsqfv,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ROMANTICISM,2,2,Które motywy są charakterystyczne dla romantyzmu?,"{""options"": [""miłość nieszczęśliwa"", ""patriotyzm"", ""praca organiczna"", ""mistycyzm"", ""natura"", ""pozytywizm naukowy""]}","[0, 1, 3, 4]",,"{historical_literary,closed_multiple,difficulty-2,romanticism,batch-2025-01,romantyzm,motywy}",,2025-10-24 22:16:53.44,2025-10-24 22:16:53.44,
cmh5ev93600hdqhd9qvdzxf5k,CLOSED_SINGLE,HISTORICAL_LITERARY,ROMANTICISM,1,1,Który utwór rozpoczyna się słowami 'Litwo! Ojczyzno moja!'?,"{""options"": [""Pan Tadeusz"", ""Dziady cz. III"", ""Konrad Wallenrod"", ""Grażyna""]}",0,,"{historical_literary,closed_single,difficulty-1,romanticism,batch-2025-01,""Pan Tadeusz"",incipit,Mickiewicz}",,2025-10-24 22:16:53.442,2025-10-24 22:16:53.442,
cmk56s4ew009aqh49sqdjjjnb,CLOSED_SINGLE,HISTORICAL_LITERARY,ANTIQUITY,5,1,Co oznacza termin 'spoudaios' w arystotelesowskiej teorii bohatera tragicznego?,"{""options"": [""Bohater musi być idealnie dobry bez wad"", ""Bohater powinien być 'poważny', szlachetny, lepszy moralnie od przeciętnego człowieka"", ""Bohater musi pochodzić z niskich warstw społecznych"", ""Bohater powinien być postacią komiczną""]}",1,,"{spoudaios,Arystoteles,""bohater tragiczny""}","{""explanation"": ""Spoudaios oznacza człowieka 'poważnego', szlachetnego, moralnie lepszego od przeciętnego - nie idealnie dobrego, ale godnego współczucia.""}",2026-01-08 08:29:37.496,2026-01-08 08:29:37.496,Król Edyp
cmh5ev93a00hfqhd9hemthldu,CLOSED_SINGLE,HISTORICAL_LITERARY,ROMANTICISM,2,1,Jaki gatunek literacki reprezentuje 'Pan Tadeusz'?,"{""options"": [""powieść"", ""epopeja"", ""poemat"", ""dramat""]}",1,,"{historical_literary,closed_single,difficulty-2,romanticism,batch-2025-01,gatunki,""Pan Tadeusz""}",,2025-10-24 22:16:53.446,2025-10-24 22:16:53.446,Pan Tadeusz
cmh5ev93c00hgqhd9pp397szt,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,1,1,Bohaterem której powieści jest Stanisław Wokulski?,"{""options"": [""Lalka"", ""Quo Vadis"", ""Nad Niemnem"", ""Faraon""]}",0,,"{historical_literary,closed_single,difficulty-1,positivism,batch-2025-01,Lalka,bohaterowie,Prus}",,2025-10-24 22:16:53.449,2025-10-24 22:16:53.449,
cmh5ev93f00hhqhd9bfo8mk97,SHORT_ANSWER,HISTORICAL_LITERARY,POSITIVISM,3,2,"Wyjaśnij, jak w opowiadaniu 'Gloria victis' Orzeszkowa przedstawia postawę powstańców styczniowych.","{""hint"": ""Heroizm mimo klęski""}",,,"{historical_literary,short_answer,difficulty-3,positivism,batch-2025-01,""Gloria victis"",""powstanie styczniowe"",Orzeszkowa}",,2025-10-24 22:16:53.451,2025-10-24 22:16:53.451,
cmh5ev93h00hiqhd9j72rs7gd,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,2,1,Która z idei pozytywistycznych jest realizowana przez Judyma w 'Ludziach bezdomnych'?,"{""options"": [""praca u podstaw"", ""praca organiczna"", ""asymilacja Żydów"", ""emancypacja kobiet""]}",0,,"{historical_literary,closed_single,difficulty-2,positivism,batch-2025-01,pozytywizm,Żeromski,idee}",,2025-10-24 22:16:53.454,2025-10-24 22:16:53.454,
cmh5ev93k00hjqhd9tgp38z4y,CLOSED_SINGLE,HISTORICAL_LITERARY,YOUNG_POLAND,2,1,Kto jest autorem dramatu 'Wesele'?,"{""options"": [""Stanisław Wyspiański"", ""Stanisław Przybyszewski"", ""Kazimierz Przerwa-Tetmajer"", ""Leopold Staff""]}",0,,"{historical_literary,closed_single,difficulty-2,young_poland,batch-2025-01,""Młoda Polska"",Wesele,Wyspiański}",,2025-10-24 22:16:53.456,2025-10-24 22:16:53.456,Wesele
cmh5ev93m00hkqhd9wwo5kfuq,SHORT_ANSWER,HISTORICAL_LITERARY,YOUNG_POLAND,3,2,Wyjaśnij symbolikę chochoła w finale „Wesela” Wyspiańskiego.,"{""hint"": ""Marazm, bezwładność społeczeństwa""}",,,"{historical_literary,short_answer,difficulty-3,young_poland,batch-2025-01,Wesele,symbolika,chochoł}",,2025-10-24 22:16:53.458,2025-10-24 22:16:53.458,Wesele
cmh5ev93o00hlqhd98yf6x38t,CLOSED_SINGLE,HISTORICAL_LITERARY,INTERWAR,2,1,Do jakiego nurtu literackiego należy twórczość Brunona Schulza?,"{""options"": [""realizm magiczny"", ""realizm socjalistyczny"", ""naturalizm"", ""klasycyzm""]}",0,,"{historical_literary,closed_single,difficulty-2,interwar,batch-2025-01,Schulz,dwudziestolecie,prądy}",,2025-10-24 22:16:53.46,2025-10-24 22:16:53.46,
cmh5ev93q00hmqhd95u1p6pm9,SHORT_ANSWER,HISTORICAL_LITERARY,INTERWAR,3,2,Jak w „Ferdydurke” Gombrowicz przedstawia problem formy?,"{""requirements"": [""Definicja formy"", ""Przykłady z tekstu""]}",,,"{historical_literary,short_answer,difficulty-3,interwar,batch-2025-01,Gombrowicz,Ferdydurke,forma}",,2025-10-24 22:16:53.463,2025-10-24 22:16:53.463,Ferdydurke
cmh5ev93t00hnqhd91hz7kf2s,CLOSED_SINGLE,HISTORICAL_LITERARY,CONTEMPORARY,2,1,Motyw apokalipsy w poezji K.K. Baczyńskiego 'Pokolenie' odnosi się do:,"{""options"": [""II wojny światowej"", ""I wojny światowej"", ""powstania styczniowego"", ""zaborów""]}",0,,"{historical_literary,closed_single,difficulty-2,contemporary,batch-2025-01,Baczyński,wojna,apokalipsa}",,2025-10-24 22:16:53.465,2025-10-24 22:16:53.465,
cmh5ev93v00hoqhd98qtccl27,SHORT_ANSWER,HISTORICAL_LITERARY,CONTEMPORARY,3,3,Porównaj wizję Sądu Ostatecznego w wierszu Herberta 'U wrót doliny' z tradycją biblijną.,"{""requirements"": [""Podobieństwa"", ""Różnice"", ""Interpretacja""]}",,,"{historical_literary,short_answer,difficulty-3,contemporary,batch-2025-01,Herbert,Biblia,""Sąd Ostateczny""}",,2025-10-24 22:16:53.467,2025-10-24 22:16:53.467,
cmh5ev93x00hpqhd9ydaa6utr,CLOSED_SINGLE,HISTORICAL_LITERARY,CONTEMPORARY,2,1,W 'Tango' Mrożka główny konflikt dotyczy:,"{""options"": [""starcia tradycji z anarchią"", ""walki klasowej"", ""konfliktu pokoleń"", ""sporu religijnego""]}",0,,"{historical_literary,closed_single,difficulty-2,contemporary,batch-2025-01,Mrożek,Tango,konflikt}",,2025-10-24 22:16:53.469,2025-10-24 22:16:53.469,
cmh5ev93z00hqqhd9qgor2kcz,ESSAY,WRITING,,5,35,"Samotność jako doświadczenie egzystencjalne w literaturze XX wieku. Omów problem, analizując wybrane utwory.","{""requirements"": [""Minimum 400 słów"", ""Odwołanie do co najmniej dwóch lektur obowiązkowych"", ""Kontekst filozoficzny (egzystencjalizm)"", ""Własna teza interpretacyjna"", ""Struktura: wstęp, rozwinięcie, zakończenie""], ""suggestedWorks"": [""Dżuma - Albert Camus"", ""Tango - Sławomir Mrożek"", ""Inny świat - Gustaw Herling-Grudziński""]}",,"{""criteria"": [{""name"": ""Spełnienie formalnych warunków"", ""points"": 1}, {""name"": ""Kompetencje literackie i kulturowe"", ""points"": 16}, {""name"": ""Kompozycja wypowiedzi"", ""points"": 7}, {""name"": ""Język wypowiedzi"", ""points"": 11}]}","{writing,essay,difficulty-5,batch-2025-01,rozprawka,samotność,egzystencjalizm,""XX wiek""}",,2025-10-24 22:16:53.472,2025-10-24 22:16:53.472,
cmh5ev94100hrqhd9ri8a815v,ESSAY,WRITING,,5,35,Czy sztuka może ocalić człowieka? Rozważ problem w kontekście literatury obozowej i wojennej.,"{""requirements"": [""Minimum 400 słów"", ""Przykłady ocalenia przez sztukę"", ""Przykłady, gdy sztuka nie wystarcza"", ""Odwołanie do świadectw historycznych"", ""Własne stanowisko""], ""suggestedWorks"": [""Medaliony - Zofia Nałkowska"", ""Pożegnanie z Marią - Tadeusz Borowski"", ""Pianista - Władysław Szpilman""]}",,,"{writing,essay,difficulty-5,batch-2025-01,sztuka,wojna,ocalenie,""literatura obozowa""}",,2025-10-24 22:16:53.474,2025-10-24 22:16:53.474,
cmh5ev94400hsqhd9mjtxn2uw,SHORT_ANSWER,WRITING,,4,6,"Napisz recenzję spektaklu teatralnego 'Wesele' w reżyserii współczesnej, zwracając uwagę na aktualizację przesłania Wyspiańskiego (250-300 słów).","{""requirements"": [""Ocena inscenizacji"", ""Współczesne odczytanie"", ""Elementy scenografii i reżyserii"", ""Rekomendacja""]}",,,"{writing,short_answer,difficulty-4,batch-2025-01,recenzja,teatr,Wesele,aktualizacja}",,2025-10-24 22:16:53.476,2025-10-24 22:16:53.476,
cmh5ev94600htqhd9d44kaip0,SHORT_ANSWER,WRITING,,3,4,"Napisz przemówienie z okazji Narodowego Czytania 'Lalki' Bolesława Prusa, zachęcające młodzież do lektury (200-250 słów).","{""requirements"": [""Apostrofa do młodzieży"", ""Argumenty za czytaniem klasyki"", ""Aktualność 'Lalki'"", ""Elementy retoryczne""]}",,,"{writing,short_answer,difficulty-3,batch-2025-01,przemówienie,retoryka,Lalka,""promocja czytelnictwa""}",,2025-10-24 22:16:53.478,2025-10-24 22:16:53.478,
cmk56s4ew009bqh49c5ry1n3s,CLOSED_SINGLE,HISTORICAL_LITERARY,ANTIQUITY,5,1,Jak Bernard Knox interpretuje Edypa jako 'człowieka tyranosa'?,"{""options"": [""Jako okrutnego despotę bez zalet"", ""Jako marionetkę bogów bez własnej woli"", ""Jako self-made mana, władcę z własnych zasług, model ateńskiej samowystarczalności"", ""Jako postać całkowicie negatywną""]}",2,,"{Knox,tyrannos,""demokracja ateńska""}","{""explanation"": ""Knox interpretuje Edypa jako 'tyranosa' w pozytywnym sensie - władcę, który zdobył tron dzięki własnym zasługom, model ateńskiego ideału.""}",2026-01-08 08:29:37.496,2026-01-08 08:29:37.496,Król Edyp
cmh5ev94800huqhd9l45ixoxf,ESSAY,WRITING,,5,35,"Kreacja bohatera romantycznego w literaturze polskiej i europejskiej. Omów zagadnienie, odwołując się do wybranych utworów.","{""requirements"": [""Minimum 400 słów"", ""Odwołanie do lektury obowiązkowej"", ""Odwołanie do innego utworu literackiego"", ""Dwa konteksty (np. historyczny, filozoficzny)"", ""Wypowiedź argumentacyjna""], ""suggestedWorks"": [""Dziady cz. III - Adam Mickiewicz"", ""Kordian - Juliusz Słowacki"", ""Cierpienia młodego Wertera - J.W. Goethe"", ""Konrad Wallenrod - Adam Mickiewicz""]}",,"{""criteria"": [{""name"": ""Spełnienie formalnych warunków"", ""points"": 1}, {""name"": ""Kompetencje literackie i kulturowe"", ""points"": 16}, {""name"": ""Kompozycja wypowiedzi"", ""points"": 7}, {""name"": ""Język wypowiedzi"", ""points"": 11}]}","{writing,essay,difficulty-5,batch-2025-01,rozprawka,romantyzm,bohater}",,2025-10-24 22:16:53.48,2025-10-24 22:16:53.48,
cmh5ev94a00hvqhd9bfl9z0fq,ESSAY,WRITING,,5,35,Motyw buntu w literaturze różnych epok. Porównaj realizację tego motywu w wybranych utworach.,"{""requirements"": [""Minimum 400 słów"", ""Co najmniej dwa utwory z różnych epok"", ""Analiza porównawcza"", ""Kontekst historyczny i filozoficzny""]}",,,"{writing,essay,difficulty-5,batch-2025-01,""motyw buntu"",porównanie,epoki}",,2025-10-24 22:16:53.483,2025-10-24 22:16:53.483,
cmh5ev94d00hwqhd9rfqgkwej,ESSAY,WRITING,,5,35,"Czy literatura może zmieniać rzeczywistość? Rozważ problem, odwołując się do wybranych przykładów.","{""requirements"": [""Minimum 400 słów"", ""Przykłady z różnych epok"", ""Własne stanowisko z uzasadnieniem""]}",,,"{writing,essay,difficulty-5,batch-2025-01,""funkcje literatury"",społeczeństwo}",,2025-10-24 22:16:53.485,2025-10-24 22:16:53.485,
cmh5ev94f00hxqhd9ixqtr737,ESSAY,WRITING,,5,35,Różne oblicza patriotyzmu w literaturze polskiej. Omów zagadnienie na wybranych przykładach.,"{""requirements"": [""Minimum 400 słów"", ""Przykłady z co najmniej trzech epok"", ""Ewolucja pojęcia patriotyzmu""]}",,,"{writing,essay,difficulty-5,batch-2025-01,patriotyzm,""literatura polska""}",,2025-10-24 22:16:53.487,2025-10-24 22:16:53.487,
cmh5ev94h00hyqhd9p1gnxl7t,SHORT_ANSWER,WRITING,,4,5,Napisz charakterystykę porównawczą Wokulskiego i Judyma jako bohaterów pozytywistycznych (200-250 słów).,"{""requirements"": [""Podobieństwa postaw"", ""Różnice w realizacji ideałów"", ""Ocena postaci""]}",,,"{writing,short_answer,difficulty-4,batch-2025-01,charakterystyka,pozytywizm,porównanie}",,2025-10-24 22:16:53.49,2025-10-24 22:16:53.49,
cmh5ev94j00hzqhd9ua8pl1w8,SHORT_ANSWER,WRITING,,3,4,Zinterpretuj tytuł „Wesela” Wyspiańskiego w kontekście problematyki utworu (150-200 słów).,"{""hint"": ""Rozważ znaczenie dosłowne i symboliczne""}",,,"{writing,short_answer,difficulty-3,batch-2025-01,interpretacja,tytuł,Wesele}",,2025-10-24 22:16:53.492,2025-10-24 22:16:53.492,
cmh5ev94l00i0qhd9diai6q06,SYNTHESIS_NOTE,LANGUAGE_USE,,4,5,Na podstawie dwóch fragmentów felietonów - Joanny Szczepkowskiej i Krzysztofa Vargi - określ cechy stylu felietonowego i różnice w sposobie argumentacji (100-120 słów).,"{""texts"": [""Fragment 1: Felieton o social mediach"", ""Fragment 2: Felieton o współczesnej kulturze""], ""requirements"": [""Cechy gatunku"", ""Porównanie stylów"", ""Przykłady środków językowych"", ""Wnioski""]}",,,"{language_use,synthesis_note,difficulty-4,batch-2025-01,felieton,styl,""analiza porównawcza""}",,2025-10-24 22:16:53.494,2025-10-24 22:16:53.494,
cmh5ev94n00i1qhd9u0syqr9c,SHORT_ANSWER,HISTORICAL_LITERARY,,4,4,Dokonaj analizy i interpretacji wiersza Juliana Tuwima 'Do krytyków'. Zwróć uwagę na ironię i środki stylistyczne.,"{""text"": ""[Tu będzie pełny tekst wiersza]"", ""requirements"": [""Określenie tematu"", ""Analiza środków stylistycznych"", ""Interpretacja ironii"", ""Kontekst biograficzny""]}",,,"{historical_literary,short_answer,difficulty-4,batch-2025-01,Tuwim,interpretacja,ironia,Skamander}",,2025-10-24 22:16:53.496,2025-10-24 22:16:53.496,
cmh5ev94p00i2qhd9kwx4t8a0,SHORT_ANSWER,WRITING,,3,3,"Napisz pastisz bajki Ignacego Krasickiego, poruszając współczesny problem społeczny (100-150 słów). Zachowaj charakterystyczne cechy stylu.","{""requirements"": [""Morał"", ""Alegoria"", ""Naśladowanie stylu Krasickiego"", ""Współczesna problematyka""]}",,,"{writing,short_answer,difficulty-3,batch-2025-01,pastisz,bajka,Krasicki,""pisanie kreatywne""}",,2025-10-24 22:16:53.498,2025-10-24 22:16:53.498,
cmh5ev94s00i3qhd93wgyp4rz,CLOSED_MULTIPLE,LANGUAGE_USE,,3,2,W tekście współczesnego rapu odnajdujemy następujące środki stylistyczne:,"{""text"": ""Fragment tekstu rapowego z aluzjami literackimi"", ""options"": [""aliteracja"", ""asonans"", ""anafora"", ""elipsa"", ""neologizm"", ""archaizm""]}","[0, 1, 2, 4]",,"{language_use,closed_multiple,difficulty-3,batch-2025-01,rap,""środki stylistyczne"",współczesność}",,2025-10-24 22:16:53.5,2025-10-24 22:16:53.5,
cmh5ev94u00i4qhd98tq7psbe,SHORT_ANSWER,HISTORICAL_LITERARY,,4,3,Jak obraz 'Melancholia I' Albrechta Dürera koresponduje z poezją barokową? Wskaż trzy wspólne motywy.,"{""image"": ""durer_melancholia.jpg"", ""requirements"": [""Analiza obrazu"", ""Przykłady z poezji barokowej"", ""Wspólne motywy (vanitas, melancholia, kontemplacja)""]}",,,"{historical_literary,short_answer,difficulty-4,batch-2025-01,malarstwo,barok,komparatystyka,Dürer}",,2025-10-24 22:16:53.502,2025-10-24 22:16:53.502,
cmh5ev94w00i5qhd9vfvmhnab,SHORT_ANSWER,LANGUAGE_USE,,2,2,Wyjaśnij pochodzenie i znaczenie frazeologizmu „pyrrusowe zwycięstwo”. Podaj przykład współczesnego użycia.,"{""hint"": ""Związek z historią starożytną"", ""requirements"": [""Pochodzenie historyczne"", ""Znaczenie współczesne"", ""Przykład użycia""]}",,,"{language_use,short_answer,difficulty-2,batch-2025-01,frazeologia,antyk,historia}",,2025-10-24 22:16:53.504,2025-10-24 22:16:53.504,
cmh5ev94y00i6qhd9o4g5wucc,CLOSED_SINGLE,HISTORICAL_LITERARY,,2,1,Motyw 'trzydziestu srebrników' w literaturze symbolizuje:,"{""options"": [""zdradę za pieniądze"", ""bogactwo"", ""nagrodę za wierność"", ""jałmużnę""]}",0,,"{historical_literary,closed_single,difficulty-2,batch-2025-01,Biblia,motywy,Judasz}",,2025-10-24 22:16:53.506,2025-10-24 22:16:53.506,
cmh5ev95000i7qhd9bhw7a60y,SHORT_ANSWER,HISTORICAL_LITERARY,,3,3,Wyjaśnij funkcję didaskaliów w 'Ślubach panieńskich' Aleksandra Fredry. Jak wpływają na komizm sytuacyjny?,"{""requirements"": [""Definicja didaskaliów"", ""Przykłady z tekstu"", ""Związek z komizmem""]}",,,"{historical_literary,short_answer,difficulty-3,batch-2025-01,Fredro,dramat,komedia,didaskalia}",,2025-10-24 22:16:53.509,2025-10-24 22:16:53.509,
cmh5ev95200i8qhd93z4slor3,CLOSED_MULTIPLE,LANGUAGE_USE,,3,2,Które zjawiska świadczą o demokratyzacji języka polskiego w XX wieku?,"{""options"": [""zanik form grzecznościowych"", ""upowszechnienie kolokwializmów"", ""zwiększenie liczby zapożyczeń"", ""uproszczenie fleksji"", ""rozwój socjolektów"", ""standaryzacja wymowy""]}","[1, 2, 4]",,"{language_use,closed_multiple,difficulty-3,batch-2025-01,""historia języka"",demokratyzacja,""XX wiek""}",,2025-10-24 22:16:53.511,2025-10-24 22:16:53.511,
cmh5ev95500i9qhd95b6b2nqz,SHORT_ANSWER,HISTORICAL_LITERARY,,3,2,Porównaj symbolikę ogrodu w 'Panu Tadeuszu' Mickiewicza i 'Innym świecie' Herlinga-Grudzińskiego.,"{""requirements"": [""Ogród jako arkadia vs ogród jako więzienie"", ""Cytaty z tekstów""]}",,,"{historical_literary,short_answer,difficulty-3,batch-2025-01,symbol,ogród,komparatystyka}",,2025-10-24 22:16:53.513,2025-10-24 22:16:53.513,
cmh5ev95700iaqhd9s8t4rxqq,CLOSED_SINGLE,HISTORICAL_LITERARY,,2,1,Co symbolizuje złoty róg w 'Weselu' Wyspiańskiego?,"{""options"": [""Wezwanie do powstania"", ""Bogactwo"", ""Władzę"", ""Sztukę""]}",0,,"{historical_literary,closed_single,difficulty-2,batch-2025-01,Wesele,symbolika}",,2025-10-24 22:16:53.515,2025-10-24 22:16:53.515,
cmh5ev95900ibqhd982jli9t7,CLOSED_MULTIPLE,HISTORICAL_LITERARY,,2,2,Które z poniższych to gatunki epickie?,"{""options"": [""nowela"", ""sonet"", ""powieść"", ""oda"", ""epopeja"", ""hymn""]}","[0, 2, 4]",,"{historical_literary,closed_multiple,difficulty-2,batch-2025-01,""gatunki literackie"",epika}",,2025-10-24 22:16:53.517,2025-10-24 22:16:53.517,
cmh5ev95b00icqhd96llp4uga,SHORT_ANSWER,LANGUAGE_USE,,2,2,Podaj trzy przykłady metafory i wyjaśnij ich znaczenie.,"{""requirements"": [""Przykłady"", ""Wyjaśnienia""]}",,,"{language_use,short_answer,difficulty-2,batch-2025-01,metafora,""środki stylistyczne""}",,2025-10-24 22:16:53.519,2025-10-24 22:16:53.519,
cmh5ev95d00idqhd9njnmj70m,CLOSED_SINGLE,LANGUAGE_USE,,2,1,Wskaż zdanie złożone współrzędnie przeciwstawne:,"{""options"": [""Przyszedł i usiadł."", ""Chciał przyjść, ale nie mógł."", ""Albo przyjdziesz, albo zostaniesz."", ""Gdy przyszedł, wszyscy wstali.""]}",1,,"{language_use,closed_single,difficulty-2,batch-2025-01,składnia,""zdania złożone""}",,2025-10-24 22:16:53.522,2025-10-24 22:16:53.522,
