id,type,category,work,difficulty,question,createdAt
cmh5eva1s00whqhd9x08gwb1j,CLOSED_SINGLE,HISTORICAL_LITERARY,Lalka,4,Która postać z 'Lalki' reprezentuje typ 'organic pracownika'?,2025-10-24 22:16:54.688
cmh5eva1p00wgqhd988ru3etm,ESSAY,WRITING,Antygona,5,Napisz esej krytycznoliteracki: Antygona jako arcydzieło tragedii - analiza wielowymiarowości konfliktu i uniwersalności problematyki.,2025-10-24 22:16:54.685
cmh5eva1m00wfqhd9wca97rsx,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,5,Omów Heglowską interpretację Antygony jako konfliktu 'dwóch równie usprawiedliwionych racji'.,2025-10-24 22:16:54.683
cmh5eva1k00weqhd9lotg88jm,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Antygona,5,Dopasuj modele sprawiedliwości do ich reprezentacji w tragedii.,2025-10-24 22:16:54.68
cmh5eva1h00wdqhd9dnu6r2a6,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Antygona,4,Które stwierdzenia o teorii tragedii Arystotelesa są prawdziwe? (wybierz wszystkie poprawne),2025-10-24 22:16:54.677
cmh5eva1e00wcqhd930lykx2o,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Antygona,5,Dopasuj interpretacje filozoficzne tragedii do ich autorów/szkół.,2025-10-24 22:16:54.674
cmh5eva1b00wbqhd9ps66goy9,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,5,Jaka jest funkcja motywu 'pustego grobu' i 'pełnego grobu' w finale?,2025-10-24 22:16:54.671
cmh5eva1100waqhd980rxizuj,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,4,Co symbolizuje dwukrotne posypanie ciała ziemią przez Antygonę?,2025-10-24 22:16:54.662
cmh5eva0y00w9qhd9y2jpzafh,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,5,"Jak interpretować fakt, że Antygona wybiera śmierć 'niezamężna, bez potomstwa'?",2025-10-24 22:16:54.658
cmh5eva0v00w8qhd9jzim869i,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,4,Co oznacza pojęcie 'anagnorisis' w kontekście Kreona?,2025-10-24 22:16:54.656
cmh5eva0s00w7qhd9dd1sebju,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,5,Jaka jest relacja między 'ethos' (charakterem) a 'daimon' (bóstwem/losem) u Heraklita: 'ethos anthropoi daimon'?,2025-10-24 22:16:54.653
cmh5eva0q00w6qhd93lb9gzh7,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,4,Co oznacza określenie Antygony jako tragedii 'bez katharsis dla Kreona'?,2025-10-24 22:16:54.65
cmh5eva0n00w5qhd9ocdh1zsq,ESSAY,WRITING,Antygona,5,Napisz esej interpretacyjny: Antygona Sofoklesa jako traktat o granicach władzy państwowej. Omów aktualność problematyki.,2025-10-24 22:16:54.647
cmh5eva0k00w4qhd9j28wlpsf,ESSAY,WRITING,Antygona,5,Napisz rozprawkę: Czy w konflikcie Antygony i Kreona można mówić o 'zwycięzcy'? Omów problem na podstawie tragedii Sofoklesa.,2025-10-24 22:16:54.645
cmh5eva0i00w3qhd9z5ddj2sc,SYNTHESIS_NOTE,HISTORICAL_LITERARY,Antygona,5,Omów Antygonę jako tragedię 'dialektyczną bez syntezy'.,2025-10-24 22:16:54.642
cmh5eva0f00w2qhd9kda7eqs2,SYNTHESIS_NOTE,HISTORICAL_LITERARY,Antygona,4,Napisz notatkę syntetyzującą o wielowymiarowości konfliktu tragicznego.,2025-10-24 22:16:54.64
cmh5eva0d00w1qhd92rh2l8xj,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,4,Przeanalizuj znaczenie metafory 'państwo jako statek' w przemowie Kreona.,2025-10-24 22:16:54.637
cmh5eva0a00w0qhd9qirb09dt,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,5,Omów relację między 'physis' (naturą) a 'nomos' (prawem/konwencją) w tragedii.,2025-10-24 22:16:54.634
cmh5eva0700vzqhd9cbo46eyd,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,4,Przeanalizuj funkcję motywu 'zamurowania żywcem' w symbolice tragedii.,2025-10-24 22:16:54.632
cmh5eva0500vyqhd9aziek7xg,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,5,Omów paradoks tragiczny: bohaterowie mają rację i popełniają błąd jednocześnie.,2025-10-24 22:16:54.629
cmh5eva0300vxqhd9cluartne,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,4,Przeanalizuj funkcję kontrastu między 'wiedzieć' a 'być mądrym' w tragedii.,2025-10-24 22:16:54.627
cmh5eva0000vwqhd9lx4k54zc,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,5,"Wyjaśnij, w jaki sposób Sofokles problematizuje relację między jednostką a państwem.",2025-10-24 22:16:54.625
cmh5ev9zy00vvqhd9oue7n7nz,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,4,Przeanalizuj funkcję motywu 'niepisanych praw' (agraphoi nomoi) w argumentacji Antygony.,2025-10-24 22:16:54.622
cmh5ev9zw00vuqhd93be70pdp,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Antygona,4,Dopasuj typy ironii do ich przykładów w tragedii.,2025-10-24 22:16:54.62
cmh5ev9zt00vtqhd9ho8etumy,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,4,"Co symbolizuje fakt, że Antygona grzebie brata dwukrotnie?",2025-10-24 22:16:54.618
cmh5ev9zr00vsqhd9c1nslgtr,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,5,Jaka jest relacja między 'pathos' (cierpieniem) a poznaniem w tragedii?,2025-10-24 22:16:54.615
cmh5ev9zp00vrqhd9p6ken0xy,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,4,"Co oznacza stwierdzenie, że Antygona reprezentuje 'etykę przekonań', a Kreon 'etykę odpowiedzialności'?",2025-10-24 22:16:54.613
cmh5ev9zn00vqqhd9qlhiii1y,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,5,Jaka jest funkcja paraleli między Antygoną a Niobe w tragedii?,2025-10-24 22:16:54.611
cmh5ev9zk00vpqhd98cvqys0m,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,4,Co oznacza pojęcie 'ananke' (konieczności) w kontekście tragedii?,2025-10-24 22:16:54.609
cmh5ev9zi00voqhd9h8wwyy9n,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,5,Jaka jest funkcja motywu 'żywego grobu' (zamurowanie Antygony)?,2025-10-24 22:16:54.606
cmh5ev9zg00vnqhd9az2p4pod,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,4,"Jak interpretować stwierdzenie, że 'bez edyktu Kreona Antygona nie mogłaby dowieść swojego bohaterstwa'?",2025-10-24 22:16:54.604
cmh5ev9ze00vmqhd9lyp7fk2r,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,5,Jaka jest różnica między tragizmem Antygony a tragizmem Kreona?,2025-10-24 22:16:54.602
cmh5ev9zc00vlqhd91jgru4ul,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,4,Co oznacza określenie Kreona jako człowieka 'który mocno dystansuje się od tragicznych aspiracji Edypa'?,2025-10-24 22:16:54.6
cmh5ev9z900vkqhd9np14icfz,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,5,Jaka jest relacja między 'dike' (sprawiedliwością boską) a 'nomos' (prawem ludzkim) w tragedii?,2025-10-24 22:16:54.598
cmh5ev9z700vjqhd9n5u9agg5,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,4,Co symbolizuje odmowa Antygony przyjęcia pomocy Ismeny w finale?,2025-10-24 22:16:54.596
cmh5ev9z500viqhd9qaw2iutw,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,5,Jaka jest funkcja motywu 'niepisanych praw' (agraphoi nomoi)?,2025-10-24 22:16:54.593
cmh5ev9z300vhqhd9gm6k1zk5,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,4,Jak Sofokles wykorzystuje kategorię 'philia' (przyjaźni/miłości rodzinnej)?,2025-10-24 22:16:54.591
cmh5ev9z000vgqhd9r90nn4bz,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,5,W jakim sensie Antygona jest tragedią 'bez winnego'?,2025-10-24 22:16:54.589
cmh5ev9yy00vfqhd9qqupykae,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,4,Jaką funkcję retoryczną pełni oda o człowieku (stasimon) w strukturze tragedii?,2025-10-24 22:16:54.586
cmh5ev9yv00veqhd9vwt8z07z,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,5,"Co oznacza stwierdzenie, że Kreon jest 'negatywnym odbiciem' Antygony?",2025-10-24 22:16:54.584
cmh5ev9yt00vdqhd9qm1eyozo,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,4,Jaki filozoficzny problem podejmuje Sofokles w konflikcie Antygony i Kreona?,2025-10-24 22:16:54.582
cmh5ev9yr00vcqhd97jmudapr,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,5,W jaki sposób Sofokles problematyzuje tradycyjny podział ról płciowych?,2025-10-24 22:16:54.579
cmh5ev9yo00vbqhd92clum2bb,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,4,Jaka jest fundamentalna różnica między koncepcją sprawiedliwości Antygony a Kreona?,2025-10-24 22:16:54.577
cmh5ev9ym00vaqhd9qxoefehu,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Antygona,2,Które cechy charakteryzują tragedię jako gatunek? (wybierz wszystkie poprawne),2025-10-24 22:16:54.574
cmh5ev9yj00v9qhd9ax1xloon,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Antygona,3,Dopasuj terminy z tragedii greckiej do ich znaczeń.,2025-10-24 22:16:54.572
cmh5ev9yh00v8qhd94avylf57,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Dlaczego Kreon nazywany jest 'żywym trupem' na końcu?,2025-10-24 22:16:54.569
cmh5ev9ye00v7qhd9il14dp6z,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,3,Jak interpretować samobójstwo Eurydyki?,2025-10-24 22:16:54.567
cmh5ev9yc00v6qhd91mk5q446,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,3,Co symbolizuje samobójstwo Hajmona przy ciele Antygony?,2025-10-24 22:16:54.564
cmh5ev9ya00v5qhd965a18r5q,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Jaka jest relacja między Kreonem a Hajmonem?,2025-10-24 22:16:54.562
cmh5ev9y700v4qhd9u1ur94b6,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,3,W jaki sposób tragedia realizuje zasadę jedności akcji?,2025-10-24 22:16:54.56
cmh5ev9y500v3qhd9g7yq296v,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Co oznacza pojęcie 'katharsis' w kontekście tragedii?,2025-10-24 22:16:54.557
cmh5ev9y200v2qhd95zn5njwi,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,3,Jaką funkcję pełni w tragedii motyw klątwy rodu Labdakidów?,2025-10-24 22:16:54.555
cmh5ev9y000v1qhd9usrv5lu0,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Jaki typ bohatera reprezentuje Antygona w tragedii greckiej?,2025-10-24 22:16:54.552
cmh5ev9xu00v0qhd9xhzqwcar,SYNTHESIS_NOTE,HISTORICAL_LITERARY,Antygona,3,Porównaj dwie główne postacie kobiece w tragedii.,2025-10-24 22:16:54.547
cmh5ev9xs00uzqhd90ptsxqh9,SYNTHESIS_NOTE,HISTORICAL_LITERARY,Antygona,3,Napisz notatkę syntetyzującą o konflikcie tragicznym w Antygonie.,2025-10-24 22:16:54.544
cmh5ev9xp00uyqhd9lv77pfg8,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,3,Omów funkcję postaci Hajmona jako mediatora między skrajnościami.,2025-10-24 22:16:54.542
cmh5ev9xn00uxqhd9arxjidz6,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,2,Wyjaśnij znaczenie stwierdzenia Antygony o śmierci jako 'zysku'.,2025-10-24 22:16:54.54
cmh5ev9xl00uwqhd9fmysj0ee,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,3,Wyjaśnij paradoks w postawie Kreona wobec emocji i rozumu.,2025-10-24 22:16:54.537
cmh5ev9xi00uvqhd9xrl0spo0,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,3,Przeanalizuj rolę chóru w Antygonie.,2025-10-24 22:16:54.535
cmh5ev9xg00uuqhd9c7j79b0w,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,2,Wyjaśnij pojęcie 'hybris' na przykładzie Kreona.,2025-10-24 22:16:54.533
cmh5ev9xe00utqhd9f4387nvt,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,3,Omów funkcję postaci Tejrezjasza w strukturze dramatu.,2025-10-24 22:16:54.53
cmh5ev9xb00usqhd92lxj8p3z,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,2,Wyjaśnij znaczenie metafory drzewa w przemowie Hajmona do ojca.,2025-10-24 22:16:54.528
cmh5ev9x900urqhd9uhing59h,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,3,Przeanalizuj ewolucję postaci Kreona w tragedii.,2025-10-24 22:16:54.526
cmh5ev9x700uqqhd9f7uksw15,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,3,Porównaj postawy Antygony i Ismeny wobec edyktu Kreona.,2025-10-24 22:16:54.523
cmh5ev9x400upqhd9c05azj9v,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,2,"Wyjaśnij, na czym polega konflikt tragiczny w sytuacji Antygony.",2025-10-24 22:16:54.521
cmh5ev9x200uoqhd93cacywio,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Antygona,2,Dopasuj sceny do ich funkcji dramaturgicznych.,2025-10-24 22:16:54.518
cmh5ev9wz00unqhd9h28gwcb7,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Antygona,3,Które stwierdzenia o Kreonie są prawdziwe? (wybierz wszystkie poprawne),2025-10-24 22:16:54.516
cmh5ev9wv00umqhd9ywhfdsze,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Antygona,2,Dopasuj cytaty do ich znaczenia w tragedii.,2025-10-24 22:16:54.512
cmh5ev9wt00ulqhd94tz0wf2q,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Antygona,3,Które elementy struktury tragedii greckiej występują w Antygonie? (wybierz wszystkie poprawne),2025-10-24 22:16:54.51
cmh5ev9wr00ukqhd9g79lzrpi,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Antygona,2,Uzupełnij analizę konfliktu w tragedii.,2025-10-24 22:16:54.507
cmh5ev9wo00ujqhd9qauz7ej5,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Antygona,3,Dopasuj cechy do typu bohatera tragicznego.,2025-10-24 22:16:54.505
cmh5ev9wl00uiqhd9m6icahq4,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Antygona,2,Które elementy składają się na tragizm sytuacji Antygony? (wybierz wszystkie poprawne),2025-10-24 22:16:54.502
cmh5ev9wj00uhqhd9e0ryz3vq,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Antygona,3,"Dopasuj koncepcje do postaci, które je reprezentują w „Antygonie”.",2025-10-24 22:16:54.499
cmh5ev9wh00ugqhd9jb4isalw,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Jaka jest rola motywu pieniądza w przemowie Kreona do strażników?,2025-10-24 22:16:54.497
cmh5ev9wf00ufqhd9vnafvd13,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,3,"Co oznacza stwierdzenie, że Kreon 'ponosi klęskę nie przez to, kim był, ale kim nie był'?",2025-10-24 22:16:54.495
cmh5ev9wd00ueqhd9cjf1i0nx,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,3,W jaki sposób tragedia kończy się dla wszystkich głównych postaci?,2025-10-24 22:16:54.493
cmh5ev9wb00udqhd9kgode6ns,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Dlaczego Ismena próbuje później przyznać się do współudziału w pogrzebie?,2025-10-24 22:16:54.491
cmh5ev9w900ucqhd9l76gndic,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,3,Jaka jest funkcja sceny z wieszczem Tejrezjaszem?,2025-10-24 22:16:54.489
cmh5ev9w700ubqhd9dx90rfq2,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,3,"Co oznacza zdanie Chóru: 'Siła jest dziwy, lecz nad wszystkie sięga / Dziwy człowieka potęga'?",2025-10-24 22:16:54.487
cmh5ev9w400uaqhd9bm7p27ey,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Co symbolizuje zakaz pochówku Polinika?,2025-10-24 22:16:54.485
cmh5ev9w200u9qhd9ovr32vbh,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,3,Jaka jest funkcja postaci Ismeny w strukturze tragedii?,2025-10-24 22:16:54.483
cmh5ev9w000u8qhd90vu8f5nx,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,3,Czym jest 'agon' w tragedii Antygona?,2025-10-24 22:16:54.48
cmh5ev9vy00u7qhd9gv1rnwem,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Co oznacza pojęcie 'hamartia' w tragedii greckiej?,2025-10-24 22:16:54.478
cmh5ev9vw00u6qhd9l2n67gcs,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,3,Jaki paradoks ujawnia się w postawie Kreona?,2025-10-24 22:16:54.476
cmh5ev9vt00u5qhd9rnm9z9oj,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,3,Jak Kreon postrzega płeć w kontekście władzy?,2025-10-24 22:16:54.474
cmh5ev9vr00u4qhd9crs4js7l,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Dlaczego Kreon oskarża strażników o przekupstwo?,2025-10-24 22:16:54.472
cmh5ev9vp00u3qhd9sjtvfuzk,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,3,Jaka jest ironia tragiczna w losie Kreona?,2025-10-24 22:16:54.47
cmh5ev9vn00u2qhd9d42fi5t0,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,3,Co symbolizuje metafora drzewa w mowie Hajmona?,2025-10-24 22:16:54.467
cmh5ev9vl00u1qhd9hvbnwt3e,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Jaką wizję władzy reprezentuje Kreon?,2025-10-24 22:16:54.465
cmh5ev9vi00u0qhd9zrgyjsph,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,3,Jak Antygona postrzega swoją śmierć?,2025-10-24 22:16:54.463
cmh5ev9vg00tzqhd9tncd5dmd,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,"Co oznacza stwierdzenie Antygony, że przyszła 'współkochać, nie współnienawidzieć'?",2025-10-24 22:16:54.46
cmh5ev9ve00tyqhd9b9c8af3f,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,3,Które słowa Antygony najlepiej wyrażają jej pogląd na prawa boskie?,2025-10-24 22:16:54.458
cmh5ev9v900txqhd9paxvqu5h,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Jaka jest główna różnica w podejściu do prawa między Antygoną a Kreonem?,2025-10-24 22:16:54.453
cmh5ev9v600twqhd9cp2chyj5,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Co symbolizuje bratobójcza walka Eteoklesa i Polinika?,2025-10-24 22:16:54.451
cmh5ev9v400tvqhd90roama0v,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Dlaczego Kreon zmienił karę z ukamienowania na zamurowanie w grocie?,2025-10-24 22:16:54.448
cmh5ev9v200tuqhd9v0mu7b4p,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Jaką funkcję pełni postać Tejrezjasza w strukturze tragedii?,2025-10-24 22:16:54.446
cmh5ev9uz00ttqhd9y2874siv,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,1,W jakiej epoce literackiej powstała tragedia Antygona?,2025-10-24 22:16:54.444
cmh5ev9ux00tsqhd9h6y6srw1,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,2,"Wyjaśnij, co oznacza pojęcie 'tragizmu' na przykładzie sytuacji Antygony.",2025-10-24 22:16:54.441
cmh5ev9uu00trqhd9yz8j8f6i,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,2,"Wyjaśnij, jaka jest rola chóru w tragedii Antygona.",2025-10-24 22:16:54.439
cmh5ev9us00tqqhd9bx5ta4d3,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,1,"Wyjaśnij, kim był Edyp i jaki związek miał z Antygoną.",2025-10-24 22:16:54.436
cmh5ev9uq00tpqhd93ak7t3gz,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,2,Scharakteryzuj krótko postawę Ismeny wobec Antygony.,2025-10-24 22:16:54.434
cmh5ev9uo00toqhd92nvh5svw,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,2,"Opisz końcowy los Kreona i wyjaśnij, czego go nauczyło cierpienie.",2025-10-24 22:16:54.432
cmh5ev9ul00tnqhd9ci0zs4o9,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,2,"Wyjaśnij, co przepowiada Tejrezjasz i dlaczego Kreon w końcu zmienia zdanie.",2025-10-24 22:16:54.43
cmh5ev9uj00tmqhd9a7ggf9rk,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,2,"Opisz, w jaki sposób Hajmon próbuje przekonać ojca do zmiany wyroku.",2025-10-24 22:16:54.428
cmh5ev9uh00tlqhd9ztmgf69o,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,2,"Wyjaśnij, dlaczego Ismena odmówiła pomocy Antygonie.",2025-10-24 22:16:54.426
cmh5ev9uf00tkqhd9hs3iz9xs,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,2,"Opisz, jakich argumentów używa Kreon, broniąc swojego edyktu.",2025-10-24 22:16:54.423
cmh5ev9ud00tjqhd9rmdqp4ip,SHORT_ANSWER,HISTORICAL_LITERARY,Antygona,2,"Wyjaśnij, dlaczego Antygona zdecydowała się pogrzebać Polinika.",2025-10-24 22:16:54.421
cmh5ev9ua00tiqhd9ryztk1z4,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Antygona,1,Które motywy pojawiają się w tragedii Antygona? (wybierz wszystkie poprawne),2025-10-24 22:16:54.419
cmh5ev9u800thqhd99jxjfhrv,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Antygona,2,"Dopasuj argumenty do postaci, które je wypowiadają.",2025-10-24 22:16:54.416
cmh5ev9u600tgqhd9vcex6hhv,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Antygona,2,Które zdania dotyczące Kreona są prawdziwe? (wybierz wszystkie poprawne),2025-10-24 22:16:54.414
cmh5ev9u400tfqhd9o504nkz3,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Antygona,1,Uzupełnij informacje o fabule tragedii.,2025-10-24 22:16:54.412
cmh5ev9u100teqhd9tiac9vye,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Antygona,2,Dopasuj postacie do ich końcowego losu.,2025-10-24 22:16:54.41
cmh5ev9tz00tdqhd981jtkfro,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Antygona,2,Które cechy charakteryzują Antygonę? (wybierz wszystkie poprawne),2025-10-24 22:16:54.408
cmh5ev9tx00tcqhd9r8hjmjnb,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Antygona,2,Dopasuj postacie do ich ról w tragedii.,2025-10-24 22:16:54.406
cmh5ev9tv00tbqhd9z15qpfnv,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,1,Który z braci Antygony został uznany za zdrajcę?,2025-10-24 22:16:54.404
cmh5ev9tt00taqhd9fhgxe99r,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,1,Który z braci Antygony bronił Teb?,2025-10-24 22:16:54.401
cmh5ev9tr00t9qhd9ajclmxle,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Co oznacza greckie pojęcie 'hybris' w kontekście tragedii?,2025-10-24 22:16:54.399
cmh5ev9tn00t8qhd90r1q99jz,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,"Która postać z „Antygony” mówi: „Współkochać przyszłam, nie współnienawidzieć”?",2025-10-24 22:16:54.395
cmh5ev9tl00t7qhd92kjmrg37,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Jaki główny konflikt stanowi oś tragedii?,2025-10-24 22:16:54.393
cmh5ev9ti00t6qhd9cwzy821p,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,1,Kto w dramacie greckim komentuje wydarzenia i wyraża opinie zbiorowe?,2025-10-24 22:16:54.391
cmh5ev9tg00t5qhd92gmpfqbz,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,1,"Jak nazywa się przeklęty ród, z którego pochodzi Antygona?",2025-10-24 22:16:54.389
cmh5ev9te00t4qhd9l06nmf8x,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Jaki los spotyka Kreona na końcu tragedii?,2025-10-24 22:16:54.386
cmh5ev9tc00t3qhd9lywu0put,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Jak ginie Eurydyka?,2025-10-24 22:16:54.384
cmh5ev9ta00t2qhd9ts6gxao1,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Kim jest Eurydyka?,2025-10-24 22:16:54.382
cmh5ev9t800t1qhd9s5i50afh,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Jak ginie Hajmon?,2025-10-24 22:16:54.38
cmh5ev9t500t0qhd9xcofm75c,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Jak ginie Antygona?,2025-10-24 22:16:54.378
cmh5ev9t300szqhd9uxy7nrur,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Kiedy Kreon zmienia zdanie i postanawia uwolnić Antygonę?,2025-10-24 22:16:54.376
cmh5ev9t100syqhd9qwi98leg,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Co przepowiada Tejrezjasz Kreonowi?,2025-10-24 22:16:54.373
cmh5ev9sz00sxqhd9p7z1ssse,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Jak Hajmon próbuje przekonać ojca do zmiany wyroku?,2025-10-24 22:16:54.371
cmh5ev9sw00swqhd949mbs50h,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Jakie argumenty przytacza Antygona broniąc swojego czynu?,2025-10-24 22:16:54.368
cmh5ev9su00svqhd9me72q2mg,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Dlaczego Ismena odmówiła pomocy Antygonie?,2025-10-24 22:16:54.366
cmh5ev9sr00suqhd93mdfwtos,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,2,Dlaczego Antygona pogrzebała Polinika?,2025-10-24 22:16:54.364
cmh5ev9sp00stqhd9fd566w93,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,1,Kim jest Tejrezjasz?,2025-10-24 22:16:54.361
cmh5ev9sh00ssqhd931c4d3nd,CLOSED_SINGLE,HISTORICAL_LITERARY,Antygona,1,Do jakiej kary został zmieniony wyrok na Antygonę?,2025-10-24 22:16:54.354
